dataset_name,node_id,timestamp,x_position,y_position,speed,time,packet_id,source_node,destination_node,hop_count,delivery_status,end_to_end_delay_ms,routing_reliability_score,forwarding_behavior_score,control_responsiveness_score,computed_trust_score,residual_energy_percent,threat_level,crypto_choice,packet_drop_ratio,rtt_variance,failed_route_replies,RF_output,LSTM_output,anomaly_score,label,state_trust,state_link_quality,state_mobility,action,reward,updated_Q_value
ACE_LOG,359.0,,,,,,,,,,,,,,,,65.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,360.0,,,,,,,,,,,,,,,,94.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,361.0,,,,,,,,,,,,,,,,33.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,362.0,,,,,,,,,,,,,,,,7.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,363.0,,,,,,,,,,,,,,,,88.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,364.0,,,,,,,,,,,,,,,,48.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,365.0,,,,,,,,,,,,,,,,3.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,366.0,,,,,,,,,,,,,,,,85.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,367.0,,,,,,,,,,,,,,,,68.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,368.0,,,,,,,,,,,,,,,,8.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,369.0,,,,,,,,,,,,,,,,26.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,370.0,,,,,,,,,,,,,,,,2.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,371.0,,,,,,,,,,,,,,,,96.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,372.0,,,,,,,,,,,,,,,,3.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,373.0,,,,,,,,,,,,,,,,80.0,0.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,374.0,,,,,,,,,,,,,,,,52.0,1.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,375.0,,,,,,,,,,,,,,,,59.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,376.0,,,,,,,,,,,,,,,,82.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,377.0,,,,,,,,,,,,,,,,90.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,378.0,,,,,,,,,,,,,,,,13.0,0.0,ChaCha20,,,,,,,,,,,,,
ACE_LOG,379.0,,,,,,,,,,,,,,,,2.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,380.0,,,,,,,,,,,,,,,,13.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,381.0,,,,,,,,,,,,,,,,69.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,382.0,,,,,,,,,,,,,,,,57.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,383.0,,,,,,,,,,,,,,,,9.0,0.0,ChaCha20,,,,,,,,,,,,,
ACE_LOG,384.0,,,,,,,,,,,,,,,,24.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,385.0,,,,,,,,,,,,,,,,54.0,1.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,386.0,,,,,,,,,,,,,,,,74.0,0.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,387.0,,,,,,,,,,,,,,,,35.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,388.0,,,,,,,,,,,,,,,,95.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,389.0,,,,,,,,,,,,,,,,100.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,390.0,,,,,,,,,,,,,,,,77.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,391.0,,,,,,,,,,,,,,,,46.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,392.0,,,,,,,,,,,,,,,,88.0,0.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,393.0,,,,,,,,,,,,,,,,73.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,394.0,,,,,,,,,,,,,,,,52.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,395.0,,,,,,,,,,,,,,,,45.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,396.0,,,,,,,,,,,,,,,,84.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,397.0,,,,,,,,,,,,,,,,56.0,1.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,398.0,,,,,,,,,,,,,,,,19.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,399.0,,,,,,,,,,,,,,,,100.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,400.0,,,,,,,,,,,,,,,,7.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,401.0,,,,,,,,,,,,,,,,70.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,402.0,,,,,,,,,,,,,,,,66.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,403.0,,,,,,,,,,,,,,,,59.0,1.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,404.0,,,,,,,,,,,,,,,,6.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,405.0,,,,,,,,,,,,,,,,50.0,1.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,406.0,,,,,,,,,,,,,,,,90.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,407.0,,,,,,,,,,,,,,,,24.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,408.0,,,,,,,,,,,,,,,,70.0,0.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,409.0,,,,,,,,,,,,,,,,86.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,410.0,,,,,,,,,,,,,,,,96.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,411.0,,,,,,,,,,,,,,,,52.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,412.0,,,,,,,,,,,,,,,,32.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,413.0,,,,,,,,,,,,,,,,70.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,414.0,,,,,,,,,,,,,,,,49.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,415.0,,,,,,,,,,,,,,,,63.0,0.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,416.0,,,,,,,,,,,,,,,,75.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,417.0,,,,,,,,,,,,,,,,72.0,0.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,418.0,,,,,,,,,,,,,,,,25.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,419.0,,,,,,,,,,,,,,,,76.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,420.0,,,,,,,,,,,,,,,,55.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,421.0,,,,,,,,,,,,,,,,94.0,0.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,422.0,,,,,,,,,,,,,,,,66.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,423.0,,,,,,,,,,,,,,,,90.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,424.0,,,,,,,,,,,,,,,,98.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,425.0,,,,,,,,,,,,,,,,100.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,426.0,,,,,,,,,,,,,,,,75.0,0.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,427.0,,,,,,,,,,,,,,,,60.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,428.0,,,,,,,,,,,,,,,,12.0,0.0,ChaCha20,,,,,,,,,,,,,
ACE_LOG,429.0,,,,,,,,,,,,,,,,39.0,1.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,430.0,,,,,,,,,,,,,,,,48.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,431.0,,,,,,,,,,,,,,,,79.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,432.0,,,,,,,,,,,,,,,,59.0,1.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,433.0,,,,,,,,,,,,,,,,44.0,1.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,434.0,,,,,,,,,,,,,,,,15.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,435.0,,,,,,,,,,,,,,,,72.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,436.0,,,,,,,,,,,,,,,,44.0,1.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,437.0,,,,,,,,,,,,,,,,4.0,0.0,ChaCha20,,,,,,,,,,,,,
ACE_LOG,438.0,,,,,,,,,,,,,,,,29.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,439.0,,,,,,,,,,,,,,,,88.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,440.0,,,,,,,,,,,,,,,,12.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,441.0,,,,,,,,,,,,,,,,41.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,442.0,,,,,,,,,,,,,,,,52.0,1.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,443.0,,,,,,,,,,,,,,,,9.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,444.0,,,,,,,,,,,,,,,,17.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,445.0,,,,,,,,,,,,,,,,95.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,446.0,,,,,,,,,,,,,,,,60.0,0.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,447.0,,,,,,,,,,,,,,,,22.0,1.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,448.0,,,,,,,,,,,,,,,,17.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,449.0,,,,,,,,,,,,,,,,43.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,450.0,,,,,,,,,,,,,,,,73.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,451.0,,,,,,,,,,,,,,,,74.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,452.0,,,,,,,,,,,,,,,,20.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,453.0,,,,,,,,,,,,,,,,73.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,454.0,,,,,,,,,,,,,,,,90.0,0.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,455.0,,,,,,,,,,,,,,,,23.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,456.0,,,,,,,,,,,,,,,,3.0,0.0,ChaCha20,,,,,,,,,,,,,
ACE_LOG,457.0,,,,,,,,,,,,,,,,96.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,458.0,,,,,,,,,,,,,,,,53.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,459.0,,,,,,,,,,,,,,,,78.0,0.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,460.0,,,,,,,,,,,,,,,,33.0,1.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,461.0,,,,,,,,,,,,,,,,30.0,1.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,462.0,,,,,,,,,,,,,,,,23.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,463.0,,,,,,,,,,,,,,,,22.0,1.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,464.0,,,,,,,,,,,,,,,,48.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,465.0,,,,,,,,,,,,,,,,11.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,466.0,,,,,,,,,,,,,,,,85.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,467.0,,,,,,,,,,,,,,,,52.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,468.0,,,,,,,,,,,,,,,,92.0,0.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,469.0,,,,,,,,,,,,,,,,51.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,470.0,,,,,,,,,,,,,,,,31.0,1.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,471.0,,,,,,,,,,,,,,,,52.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,472.0,,,,,,,,,,,,,,,,16.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,473.0,,,,,,,,,,,,,,,,83.0,0.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,474.0,,,,,,,,,,,,,,,,73.0,0.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,475.0,,,,,,,,,,,,,,,,15.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,476.0,,,,,,,,,,,,,,,,59.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,477.0,,,,,,,,,,,,,,,,54.0,1.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,478.0,,,,,,,,,,,,,,,,21.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,479.0,,,,,,,,,,,,,,,,13.0,0.0,ChaCha20,,,,,,,,,,,,,
ACE_LOG,480.0,,,,,,,,,,,,,,,,77.0,0.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,481.0,,,,,,,,,,,,,,,,27.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,482.0,,,,,,,,,,,,,,,,52.0,1.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,483.0,,,,,,,,,,,,,,,,25.0,1.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,484.0,,,,,,,,,,,,,,,,66.0,0.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,485.0,,,,,,,,,,,,,,,,5.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,486.0,,,,,,,,,,,,,,,,36.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,487.0,,,,,,,,,,,,,,,,55.0,1.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,488.0,,,,,,,,,,,,,,,,44.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,489.0,,,,,,,,,,,,,,,,62.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,490.0,,,,,,,,,,,,,,,,19.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,491.0,,,,,,,,,,,,,,,,45.0,0.0,ECC-256,,,,,,,,,,,,,
ACE_LOG,492.0,,,,,,,,,,,,,,,,76.0,0.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,493.0,,,,,,,,,,,,,,,,34.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,494.0,,,,,,,,,,,,,,,,16.0,0.0,ChaCha20,,,,,,,,,,,,,
ACE_LOG,495.0,,,,,,,,,,,,,,,,85.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,496.0,,,,,,,,,,,,,,,,78.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,497.0,,,,,,,,,,,,,,,,69.0,0.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,498.0,,,,,,,,,,,,,,,,80.0,2.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,499.0,,,,,,,,,,,,,,,,78.0,1.0,ECC-512,,,,,,,,,,,,,
ACE_LOG,500.0,,,,,,,,,,,,,,,,75.0,2.0,ECC-512,,,,,,,,,,,,,
ANOMALY_DETECTION,1.0,,,,,,,,,,,,,,,,,,,0.1262,147.441,14.0,0.1384,0.0024,0.0704,malicious,,,,,,
ANOMALY_DETECTION,2.0,,,,,,,,,,,,,,,,,,,0.1244,73.026,11.0,0.7978,0.5246,0.6612,normal,,,,,,
ANOMALY_DETECTION,3.0,,,,,,,,,,,,,,,,,,,0.4167,28.201,3.0,0.4649,0.1947,0.3298,malicious,,,,,,
ANOMALY_DETECTION,4.0,,,,,,,,,,,,,,,,,,,0.8701,11.08,7.0,0.8814,0.7242,0.8028,normal,,,,,,
ANOMALY_DETECTION,5.0,,,,,,,,,,,,,,,,,,,0.8821,104.178,7.0,0.6354,0.9622,0.7988,normal,,,,,,
ANOMALY_DETECTION,6.0,,,,,,,,,,,,,,,,,,,0.1074,180.964,5.0,0.6235,0.2088,0.4162,malicious,,,,,,
ANOMALY_DETECTION,7.0,,,,,,,,,,,,,,,,,,,0.5743,142.017,19.0,0.2922,0.6491,0.4706,malicious,,,,,,
ANOMALY_DETECTION,8.0,,,,,,,,,,,,,,,,,,,0.1557,97.513,4.0,0.1337,0.2118,0.1728,malicious,,,,,,
ANOMALY_DETECTION,9.0,,,,,,,,,,,,,,,,,,,0.6861,297.448,14.0,0.9612,0.018,0.4896,malicious,,,,,,
ANOMALY_DETECTION,10.0,,,,,,,,,,,,,,,,,,,0.9164,282.462,18.0,0.1048,0.7586,0.4317,malicious,,,,,,
ANOMALY_DETECTION,11.0,,,,,,,,,,,,,,,,,,,0.4548,46.439,15.0,0.529,0.434,0.4815,malicious,,,,,,
ANOMALY_DETECTION,12.0,,,,,,,,,,,,,,,,,,,0.0831,130.381,15.0,0.2726,0.9468,0.6097,normal,,,,,,
ANOMALY_DETECTION,13.0,,,,,,,,,,,,,,,,,,,0.5793,198.166,3.0,0.2641,0.5343,0.3992,malicious,,,,,,
ANOMALY_DETECTION,14.0,,,,,,,,,,,,,,,,,,,0.4085,222.712,2.0,0.5946,0.1575,0.376,malicious,,,,,,
ANOMALY_DETECTION,15.0,,,,,,,,,,,,,,,,,,,0.8109,116.248,15.0,0.7979,0.4498,0.6238,normal,,,,,,
ANOMALY_DETECTION,16.0,,,,,,,,,,,,,,,,,,,0.3403,226.422,14.0,0.7772,0.2029,0.49,malicious,,,,,,
ANOMALY_DETECTION,17.0,,,,,,,,,,,,,,,,,,,0.8749,46.004,14.0,0.8688,0.878,0.8734,normal,,,,,,
ANOMALY_DETECTION,18.0,,,,,,,,,,,,,,,,,,,0.2737,106.226,8.0,0.2929,0.6909,0.4919,malicious,,,,,,
ANOMALY_DETECTION,19.0,,,,,,,,,,,,,,,,,,,0.1575,217.766,10.0,0.4658,0.3412,0.4035,malicious,,,,,,
ANOMALY_DETECTION,20.0,,,,,,,,,,,,,,,,,,,0.3065,191.448,0.0,0.0093,0.5278,0.2686,malicious,,,,,,
ANOMALY_DETECTION,21.0,,,,,,,,,,,,,,,,,,,0.0349,252.791,5.0,0.7469,0.6695,0.7082,normal,,,,,,
ANOMALY_DETECTION,22.0,,,,,,,,,,,,,,,,,,,0.2812,23.589,10.0,0.3023,0.7829,0.5426,malicious,,,,,,
ANOMALY_DETECTION,23.0,,,,,,,,,,,,,,,,,,,0.6601,60.574,2.0,0.5615,0.0801,0.3208,malicious,,,,,,
ANOMALY_DETECTION,24.0,,,,,,,,,,,,,,,,,,,0.1423,24.063,2.0,0.1693,0.0225,0.0959,malicious,,,,,,
ANOMALY_DETECTION,25.0,,,,,,,,,,,,,,,,,,,0.1114,65.713,0.0,0.8194,0.1145,0.467,malicious,,,,,,
ANOMALY_DETECTION,26.0,,,,,,,,,,,,,,,,,,,0.1324,11.242,4.0,0.8173,0.395,0.6062,normal,,,,,,
ANOMALY_DETECTION,27.0,,,,,,,,,,,,,,,,,,,0.0776,156.221,19.0,0.8775,0.4667,0.6721,normal,,,,,,
ANOMALY_DETECTION,28.0,,,,,,,,,,,,,,,,,,,0.8746,163.211,13.0,0.0459,0.1365,0.0912,malicious,,,,,,
ANOMALY_DETECTION,29.0,,,,,,,,,,,,,,,,,,,0.9441,200.789,18.0,0.9925,0.4112,0.7019,normal,,,,,,
ANOMALY_DETECTION,30.0,,,,,,,,,,,,,,,,,,,0.0466,121.625,5.0,0.2478,0.4416,0.3447,malicious,,,,,,
ANOMALY_DETECTION,31.0,,,,,,,,,,,,,,,,,,,0.7601,10.93,11.0,0.3094,0.1091,0.2092,malicious,,,,,,
ANOMALY_DETECTION,32.0,,,,,,,,,,,,,,,,,,,0.7372,205.428,17.0,0.2493,0.9167,0.583,malicious,,,,,,
ANOMALY_DETECTION,33.0,,,,,,,,,,,,,,,,,,,0.9969,25.744,7.0,0.2675,0.5991,0.4333,malicious,,,,,,
ANOMALY_DETECTION,34.0,,,,,,,,,,,,,,,,,,,0.3479,261.189,13.0,0.5527,0.3885,0.4706,malicious,,,,,,
ANOMALY_DETECTION,35.0,,,,,,,,,,,,,,,,,,,0.2855,16.57,13.0,0.2398,0.5069,0.3734,malicious,,,,,,
ANOMALY_DETECTION,36.0,,,,,,,,,,,,,,,,,,,0.4531,163.838,16.0,0.3938,0.3142,0.354,malicious,,,,,,
ANOMALY_DETECTION,37.0,,,,,,,,,,,,,,,,,,,0.8566,269.526,19.0,0.6556,0.8543,0.755,normal,,,,,,
ANOMALY_DETECTION,38.0,,,,,,,,,,,,,,,,,,,0.7286,176.022,12.0,0.836,0.575,0.7055,normal,,,,,,
ANOMALY_DETECTION,39.0,,,,,,,,,,,,,,,,,,,0.4716,186.441,11.0,0.6927,0.4949,0.5938,malicious,,,,,,
ANOMALY_DETECTION,40.0,,,,,,,,,,,,,,,,,,,0.2446,207.667,17.0,0.5943,0.9109,0.7526,normal,,,,,,
ANOMALY_DETECTION,41.0,,,,,,,,,,,,,,,,,,,0.727,45.499,13.0,0.1477,0.838,0.4928,malicious,,,,,,
ANOMALY_DETECTION,42.0,,,,,,,,,,,,,,,,,,,0.8545,205.729,7.0,0.8161,0.8128,0.8144,normal,,,,,,
ANOMALY_DETECTION,43.0,,,,,,,,,,,,,,,,,,,0.4,265.303,12.0,0.0373,0.2256,0.1314,malicious,,,,,,
ANOMALY_DETECTION,44.0,,,,,,,,,,,,,,,,,,,0.6686,292.524,10.0,0.2642,0.1531,0.2086,malicious,,,,,,
ANOMALY_DETECTION,45.0,,,,,,,,,,,,,,,,,,,0.4002,138.485,4.0,0.0571,0.6901,0.3736,malicious,,,,,,
ANOMALY_DETECTION,46.0,,,,,,,,,,,,,,,,,,,0.4785,109.906,10.0,0.6674,0.4686,0.568,malicious,,,,,,
ANOMALY_DETECTION,47.0,,,,,,,,,,,,,,,,,,,0.5249,228.46,12.0,0.3684,0.6837,0.526,malicious,,,,,,
ANOMALY_DETECTION,48.0,,,,,,,,,,,,,,,,,,,0.7757,167.434,18.0,0.652,0.7606,0.7063,normal,,,,,,
ANOMALY_DETECTION,49.0,,,,,,,,,,,,,,,,,,,0.9775,84.618,11.0,0.347,0.2953,0.3212,malicious,,,,,,
ANOMALY_DETECTION,50.0,,,,,,,,,,,,,,,,,,,0.4444,59.926,3.0,0.4557,0.2847,0.3702,malicious,,,,,,
ANOMALY_DETECTION,51.0,,,,,,,,,,,,,,,,,,,0.3423,59.367,19.0,0.458,0.4908,0.4744,malicious,,,,,,
ANOMALY_DETECTION,52.0,,,,,,,,,,,,,,,,,,,0.3736,143.161,11.0,0.0456,0.2735,0.1596,malicious,,,,,,
ANOMALY_DETECTION,53.0,,,,,,,,,,,,,,,,,,,0.1339,59.336,5.0,0.4302,0.6673,0.5488,malicious,,,,,,
ANOMALY_DETECTION,54.0,,,,,,,,,,,,,,,,,,,0.2969,15.718,15.0,0.6411,0.7467,0.6939,normal,,,,,,
ANOMALY_DETECTION,55.0,,,,,,,,,,,,,,,,,,,0.0864,25.106,7.0,0.5461,0.472,0.509,malicious,,,,,,
ANOMALY_DETECTION,56.0,,,,,,,,,,,,,,,,,,,0.4279,279.667,7.0,0.0753,0.7238,0.3996,malicious,,,,,,
ANOMALY_DETECTION,57.0,,,,,,,,,,,,,,,,,,,0.1674,31.159,16.0,0.6681,0.5104,0.5893,malicious,,,,,,
ANOMALY_DETECTION,58.0,,,,,,,,,,,,,,,,,,,0.3464,31.222,17.0,0.3089,0.7129,0.5109,malicious,,,,,,
ANOMALY_DETECTION,59.0,,,,,,,,,,,,,,,,,,,0.7936,140.845,10.0,0.0144,0.225,0.1197,malicious,,,,,,
ANOMALY_DETECTION,60.0,,,,,,,,,,,,,,,,,,,0.2459,81.079,7.0,0.1556,0.7388,0.4472,malicious,,,,,,
ANOMALY_DETECTION,61.0,,,,,,,,,,,,,,,,,,,0.6119,289.181,17.0,0.4976,0.7151,0.6063,normal,,,,,,
ANOMALY_DETECTION,62.0,,,,,,,,,,,,,,,,,,,0.9012,274.186,3.0,0.3104,0.2666,0.2885,malicious,,,,,,
ANOMALY_DETECTION,63.0,,,,,,,,,,,,,,,,,,,0.5669,127.376,14.0,0.6944,0.556,0.6252,normal,,,,,,
ANOMALY_DETECTION,64.0,,,,,,,,,,,,,,,,,,,0.1938,140.132,11.0,0.2407,0.8553,0.548,malicious,,,,,,
ANOMALY_DETECTION,65.0,,,,,,,,,,,,,,,,,,,0.3448,118.783,17.0,0.7728,0.2495,0.5112,malicious,,,,,,
ANOMALY_DETECTION,66.0,,,,,,,,,,,,,,,,,,,0.5904,20.981,8.0,0.2865,0.736,0.5112,malicious,,,,,,
ANOMALY_DETECTION,67.0,,,,,,,,,,,,,,,,,,,0.5066,94.926,16.0,0.6209,0.954,0.7874,normal,,,,,,
ANOMALY_DETECTION,68.0,,,,,,,,,,,,,,,,,,,0.1486,45.575,0.0,0.7992,0.8662,0.8327,normal,,,,,,
ANOMALY_DETECTION,69.0,,,,,,,,,,,,,,,,,,,0.4468,39.687,15.0,0.3856,0.4015,0.3936,malicious,,,,,,
ANOMALY_DETECTION,70.0,,,,,,,,,,,,,,,,,,,0.5431,172.65,1.0,0.0468,0.6072,0.327,malicious,,,,,,
ANOMALY_DETECTION,71.0,,,,,,,,,,,,,,,,,,,0.2673,38.642,12.0,0.5354,0.9918,0.7636,normal,,,,,,
ANOMALY_DETECTION,72.0,,,,,,,,,,,,,,,,,,,0.6124,39.85,3.0,0.9954,0.5684,0.7819,normal,,,,,,
ANOMALY_DETECTION,73.0,,,,,,,,,,,,,,,,,,,0.0702,149.349,19.0,0.969,0.115,0.542,malicious,,,,,,
ANOMALY_DETECTION,74.0,,,,,,,,,,,,,,,,,,,0.3366,138.262,15.0,0.221,0.0454,0.1332,malicious,,,,,,
ANOMALY_DETECTION,75.0,,,,,,,,,,,,,,,,,,,0.8043,49.914,2.0,0.7557,0.7903,0.773,normal,,,,,,
ANOMALY_DETECTION,76.0,,,,,,,,,,,,,,,,,,,0.2593,11.29,17.0,0.345,0.4236,0.3843,malicious,,,,,,
ANOMALY_DETECTION,77.0,,,,,,,,,,,,,,,,,,,0.6052,65.963,5.0,0.1603,0.2468,0.2036,malicious,,,,,,
ANOMALY_DETECTION,78.0,,,,,,,,,,,,,,,,,,,0.41,78.409,10.0,0.6659,0.3477,0.5068,malicious,,,,,,
ANOMALY_DETECTION,79.0,,,,,,,,,,,,,,,,,,,0.3165,242.072,1.0,0.5009,0.7574,0.6292,normal,,,,,,
ANOMALY_DETECTION,80.0,,,,,,,,,,,,,,,,,,,0.9161,275.477,2.0,0.5392,0.4652,0.5022,malicious,,,,,,
ANOMALY_DETECTION,81.0,,,,,,,,,,,,,,,,,,,0.3433,127.724,4.0,0.8274,0.8685,0.848,normal,,,,,,
ANOMALY_DETECTION,82.0,,,,,,,,,,,,,,,,,,,0.2367,127.458,10.0,0.3365,0.7349,0.5357,malicious,,,,,,
ANOMALY_DETECTION,83.0,,,,,,,,,,,,,,,,,,,0.9093,216.62,10.0,0.6671,0.974,0.8206,normal,,,,,,
ANOMALY_DETECTION,84.0,,,,,,,,,,,,,,,,,,,0.7459,191.807,17.0,0.3662,0.8885,0.6274,normal,,,,,,
